baseYm,areaCd,areaNm,signguCd,signguNm,tAtsCd,tAtsNm,rlteTatsCd,rlteTatsNm,rlteRegnCd,rlteRegnNm,rlteSignguCd,rlteSignguNm,rlteCtgryLclsNm,rlteCtgryMclsNm,rlteCtgrySclsNm,rlteRank
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,f4b4f749a6cdfd734d4512c18b227d6a,태종대,26,부산광역시,26200,영도구,관광지,역사관광,역사유적지,1
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,ccf40214e7861046a572df429ee6e389,국제시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,2
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b9dab70a4eac8268531bbd26c0ac30aa,감천문화마을,26,부산광역시,26380,사하구,관광지,기타관광,기타관광,3
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,d68c2c6af7cf6cb1092154f35a52c1c7,해동용궁사,26,부산광역시,26710,기장군,관광지,역사관광,종교성지,4
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,ca6e8851e611e1b92c5448d82208acdb,송도해상케이블카,26,부산광역시,26140,서구,관광지,기타관광,기타관광,5
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,88222e7e5f8172698373086e65c1fad1,해운대해수욕장,26,부산광역시,26350,해운대구,관광지,자연관광,자연경관(하천/해양),6
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,26,부산광역시,26110,중구,관광지,문화관광,도시공원,7
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,4f8c6518acd1e6ff053e589e0ac90fa7,송도해수욕장,26,부산광역시,26140,서구,관광지,자연관광,자연경관(하천/해양),8
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,549bc4c4eb4664151739287503544839,흰여울문화마을,26,부산광역시,26200,영도구,관광지,기타관광,기타관광,9
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,093231be3cdaa9651091482fbeb0c973,오륙도스카이워크,26,부산광역시,26290,남구,관광지,문화관광,랜드마크관광,10
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,c63b5b337225ae746ba52eb7f398aac1,광안리해수욕장,26,부산광역시,26500,수영구,관광지,자연관광,자연경관(하천/해양),11
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b175902d3cb99348a4864f63588f9c77,부평깡통시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,12
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,3c084e342c5c7955c27bd07463731102,국립해양박물관,26,부산광역시,26200,영도구,관광지,문화관광,전시시설,13
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b2cd6fdc324c7e59e23f4249c1077c9d,태종대전망대,26,부산광역시,26200,영도구,관광지,문화관광,랜드마크관광,14
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,bd31c55b878ebaec79def68ff2e259b9,해운대블루라인파크/미포정거장,26,부산광역시,26350,해운대구,관광지,기타관광,기타관광,15
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,62b671a97c4e4c6209423dbf3bfa49a8,동백섬,26,부산광역시,26350,해운대구,관광지,자연관광,자연경관(하천/해양),16
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,99d6a11a2a10ff161b6b6f0e8166a2c9,UN기념공원,26,부산광역시,26290,남구,관광지,문화관광,도시공원,17
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,23322e28bac2158412abd7bb0c7c4229,부산항국제여객터미널,26,부산광역시,26170,동구,관광지,기타관광,교통시설,18
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,bb09a61999b4ec002d39ece84b80d93f,해운대블루라인파크/송정정거장,26,부산광역시,26350,해운대구,관광지,기타관광,기타관광,19
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,80b68dec7a324fdf7d4bc5a5ef023994,다대포해수욕장,26,부산광역시,26380,사하구,관광지,자연관광,자연경관(하천/해양),20
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,09485ccc9e6891848afe25485d9a1f94,이재모피자/본점,26,부산광역시,26110,중구,음식,음식,간이음식,21
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,029b9cadaeeb00ed9934ecd1db7bf8a8,신라스테이/해운대,26,부산광역시,26350,해운대구,숙박,숙박,호텔,22
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,69707e2a65d17c7f4099124af0637b69,롯데백화점/광복점,26,부산광역시,26110,중구,관광지,쇼핑,백화점,23
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b5e051186a4f9b28ba4803d094b0a8dc,송도스카이워크,26,부산광역시,26140,서구,관광지,기타관광,기타관광,24
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,5450fecdab3e998eb0d930d9f329f627,송도용궁구름다리,26,부산광역시,26140,서구,관광지,기타관광,기타관광,25
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,46760a68bdafbf8cc4606a4193450653,암남공원,26,부산광역시,26140,서구,관광지,문화관광,도시공원,26
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,2b4c34c2be8d8855ef58504465e865f1,청사포방파제,26,부산광역시,26350,해운대구,관광지,자연관광,자연경관(하천/해양),27
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b20daf5ea158bceb323c3ecc97bba500,합천일류돼지국밥/본점,26,부산광역시,26530,사상구,음식,음식,한식,28
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,5273477032d69237c2967e5372966eec,라발스호텔,26,부산광역시,26200,영도구,숙박,숙박,호텔,29
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,176a128dcb3cc49d43f4a00fdf1ecfe5,목장원,26,부산광역시,26200,영도구,음식,음식,한식,30
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,a64e90a54e37f5cfe8a1bd7e891f2b38,감천문화마을안내센터,26,부산광역시,26380,사하구,관광지,기타관광,기타관광,31
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,29624bc1067b1dba5c1cebc26216d8ec,아스티호텔/부산,26,부산광역시,26170,동구,숙박,숙박,호텔,32
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,7ba33a7e7c4f4ea7fa80ea287e1d43c6,웨스틴조선호텔/부산,26,부산광역시,26350,해운대구,숙박,숙박,호텔,33
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,cce362636f9ad55316f0d56a41172164,풍원장미역국정찬/마린시티점,26,부산광역시,26350,해운대구,음식,음식,한식,34
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,3ccdedc105056f0261338e6232081fd5,부산민주공원,26,부산광역시,26110,중구,관광지,문화관광,도시공원,35
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,306aa6ec801963504a07ea324acad2fd,크라운하버호텔/부산,26,부산광역시,26110,중구,숙박,숙박,호텔,36
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,c5ea77dae9a3ceec63b57fdf88b63ad2,파크하얏트부산호텔,26,부산광역시,26350,해운대구,숙박,숙박,호텔,37
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,43ecef0b090dcd569d3b928fc13a1c2b,브라운도트호텔/수영점,26,부산광역시,26500,수영구,숙박,숙박,호텔,38
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,f946d1e83449744292a01e89299cd859,아바니센트럴호텔/부산,26,부산광역시,26290,남구,숙박,숙박,호텔,39
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,248cf4a62ec199e2bdd3209a097af725,팔레드시즈,26,부산광역시,26350,해운대구,숙박,숙박,콘도미니엄,40
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,0d0dfeb1f31f70baa6c494a8a57fa91f,노스하버호텔,26,부산광역시,26200,영도구,숙박,숙박,호텔,41
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,0e9a5683b8705ddd9b9c679044eff0af,롯데호텔L7/해운대,26,부산광역시,26350,해운대구,숙박,숙박,호텔,42
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,e9052bcdd5b517edd8f72ec045deb1a4,롯데호텔/부산점,26,부산광역시,26230,부산진구,숙박,숙박,호텔,43
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,ef99973d7ad5bfa438b1f8df442533e1,해운대달맞이길,26,부산광역시,26350,해운대구,관광지,기타관광,데이트코스,44
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,571b63825febd011a74418322cbce104,신동아시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,45
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,758c635777e440e9da1793c5b9cc4533,오륙도,26,부산광역시,26290,남구,관광지,자연관광,자연경관(하천/해양),46
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,a6f59d6d7c74f2bb3e87874cc2673652,호텔아델라,26,부산광역시,26200,영도구,숙박,숙박,호텔,47
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,e2ea408c982553a917e1d578f7980b7b,신발원,26,부산광역시,26170,동구,음식,음식,외국식,48
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,9e01cec6d4a48020740cfa07244e650d,부산항국제여객터미널크루즈부두,26,부산광역시,26170,동구,관광지,자연관광,자연경관(하천/해양),49
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,1891d6f87944f179de9c584068b52e20,대저생태공원,26,부산광역시,26440,강서구,관광지,문화관광,도시공원,50
202504,26,부산광역시,26140,서구,48435adb870f4e65202aaa38a3c31b37,구덕문화공원,d4b9846fb78db618c44331e112c9464a,좋은날오리사랑,26,부산광역시,26140,서구,음식,음식,전문음식,1
202504,26,부산광역시,26140,서구,48435adb870f4e65202aaa38a3c31b37,구덕문화공원,537e6941e6a700e328b70f1975345e6a,맥도날드/부산영도DT점,26,부산광역시,26200,영도구,음식,음식,간이음식,2
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,69707e2a65d17c7f4099124af0637b69,롯데백화점/광복점,26,부산광역시,26110,중구,관광지,쇼핑,백화점,1
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,d6dc86e69c840d73ff5067a11c789691,자갈치시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,2
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,dfffe7bbacf16b9145d731e96844bc0c,뉴코아아울렛/괴정점,26,부산광역시,26380,사하구,관광지,쇼핑,대형마트,3
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,4a86c619b46e66efe9ac02b85090ecac,신세계백화점/센텀시티점,26,부산광역시,26350,해운대구,관광지,쇼핑,백화점,4
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,bc4bc597cd0db6d2f1edf525a0bea607,해주냉면,26,부산광역시,26380,사하구,음식,음식,한식,5
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,b588ccafa7c78d2e2a98c19834de0008,카페시온,26,부산광역시,26380,사하구,음식,음식,카페/찻집,6
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,8877984a63c9640ad6a4dec3ef934719,롯데백화점/부산본점,26,부산광역시,26230,부산진구,관광지,쇼핑,백화점,7
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,1c71c92b724fd0a3032d8de55aa5b78c,빅토리아베이커리가든,26,부산광역시,26140,서구,음식,음식,간이음식,8
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,a86a3b3a0b591698fe8f657b47977f55,무진장횟집,26,부산광역시,26710,기장군,음식,음식,전문음식,9
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,7305176e0206f8119edac195a765de10,중앙모밀,26,부산광역시,26110,중구,음식,음식,한식,10
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,5fa65515547f3b5f37074739e2c78342,해광사,26,부산광역시,26710,기장군,관광지,역사관광,종교성지,11
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,3ccdedc105056f0261338e6232081fd5,부산민주공원,26,부산광역시,26110,중구,관광지,문화관광,도시공원,12
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,7d2ce1d4321e7108e180610bd9a96dc3,호포갈비/문현점,26,부산광역시,26290,남구,음식,음식,한식,13
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,32822db215ca0ca447c8fe31311e68b7,동명불원,26,부산광역시,26290,남구,관광지,역사관광,종교성지,14
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,52d97f18d108708481e07f7d563f144a,부산시민공원,26,부산광역시,26230,부산진구,관광지,문화관광,도시공원,15
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,cffe8f708cee53626615f03b9482dc52,통큰한우,26,부산광역시,26290,남구,음식,음식,한식,16
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,33d302d57cec6f5a85917dec958d1a01,스타벅스/명지강변DT점,26,부산광역시,26440,강서구,음식,음식,카페/찻집,17
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,cb829b2e9e136214952a14a16fbf3848,해담,26,부산광역시,26710,기장군,음식,음식,전문음식,18
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,f28df85ee035b64d4e09b01dc03d0c5b,가덕도대항인공동굴,26,부산광역시,26440,강서구,관광지,자연관광,자연생태,19
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,9cfd612270860abea75ec5d11b67df03,다인,26,부산광역시,26410,금정구,음식,음식,한식,20
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,40b9a2723e1d6c30c85bb532b0faa97f,백련사,26,부산광역시,26290,남구,관광지,역사관광,종교성지,21
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,25c4d7db105e6ced4a0f34aabe088731,강서체육공원,26,부산광역시,26440,강서구,관광지,문화관광,도시공원,22
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,c397c50e6c44d699989272319d5a1c3b,선암사,26,부산광역시,26230,부산진구,관광지,역사관광,종교성지,23
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,e370d874b57ce7aa5f94643d24c64787,투썸플레이스/부산명지옛터공원점,26,부산광역시,26440,강서구,음식,음식,카페/찻집,24
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,ea7e95378ed2397d322178e2e6d431d5,정짓간돼지국밥/신평점,26,부산광역시,26380,사하구,음식,음식,한식,25
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,413d34557c6ed56426edadeb98e6370d,북항마리나클럽하우스,26,부산광역시,26110,중구,관광지,문화관광,기타문화관광지,26
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,e5cd34292638f69b22a96d131ae42717,구덕령쉼터,26,부산광역시,26140,서구,음식,음식,한식,27
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,8c1c1bfc8a2750310c5d1d0695ef74eb,피아크카페앤베이커리,26,부산광역시,26200,영도구,음식,음식,카페/찻집,28
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,f6edce2b2c6eb4e26b2ff6310146736d,아미산전망대,26,부산광역시,26380,사하구,관광지,문화관광,랜드마크관광,29
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,4f0130868fe171b5c2bf66d416a06ce2,범어사,26,부산광역시,26410,금정구,관광지,역사관광,종교성지,30
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,5d1fa0e65d61918f920209f5584ec212,최민식갤러리,26,부산광역시,26140,서구,관광지,문화관광,전시시설,31
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,5e064225c26a30a6fdac3af4bbee2ff3,스페이스이신,26,부산광역시,26410,금정구,관광지,문화관광,전시시설,32
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,0aebba0fe653b48e74c2a753c297f8ca,노드피자,26,부산광역시,26140,서구,음식,음식,간이음식,33
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,cfc2fff04e1cc1abd0cec9e4d1e97e7f,수능엄사,26,부산광역시,26440,강서구,관광지,역사관광,종교성지,34
202504,26,부산광역시,26140,서구,98b4297e4a7d6f68ba52a9be592967a4,내원정사,ab2e94ff2b8cf1599c0f785fd9a8388d,카페385,26,부산광역시,26200,영도구,음식,음식,카페/찻집,35
202504,26,부산광역시,26140,서구,af8dce2f5b4d17914885a47fbe51e444,누리바라기,9d9c3bf4b9865484ac804a1198f139e7,홍익돈까스/부산명지점,26,부산광역시,26440,강서구,음식,음식,전문음식,1
202504,26,부산광역시,26140,서구,af8dce2f5b4d17914885a47fbe51e444,누리바라기,6ab2202f4c97db2a3548a2bbc726e234,하늘전망대,26,부산광역시,26140,서구,관광지,문화관광,랜드마크관광,2
202504,26,부산광역시,26140,서구,af8dce2f5b4d17914885a47fbe51e444,누리바라기,5dfb3d7525c9967e4d666aae9dfe6cb9,코모도테이블,26,부산광역시,26260,동래구,음식,음식,카페/찻집,3
202504,26,부산광역시,26140,서구,af8dce2f5b4d17914885a47fbe51e444,누리바라기,ca6e8851e611e1b92c5448d82208acdb,송도해상케이블카,26,부산광역시,26140,서구,관광지,기타관광,기타관광,4
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,3ccdedc105056f0261338e6232081fd5,부산민주공원,26,부산광역시,26110,중구,관광지,문화관광,도시공원,1
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,d6dc86e69c840d73ff5067a11c789691,자갈치시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,2
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,400bca2a8a0178adf57514de6b680907,오륙도해맞이공원,26,부산광역시,26290,남구,관광지,문화관광,도시공원,3
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,89c6c48d2629676d4620cca807c53ce8,차이나타운,26,부산광역시,26170,동구,관광지,문화관광,테마공원,4
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,6bd4baec3a9c1c2b8eb1dbf6a2f574e9,청학배수지전망대,26,부산광역시,26200,영도구,관광지,문화관광,랜드마크관광,5
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,8d9967059a6a10be7bbcb1d539f36264,BIFF광장,26,부산광역시,26110,중구,관광지,문화관광,테마공원,6
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,f44a3ae7f3aab9af4d1edc0d1e41afa1,풍원장꼬막정찬/마린시티점,26,부산광역시,26350,해운대구,음식,음식,한식,7
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,6acaf8733aab5a56c54dfb8a040c7a55,황령산벚꽃길,26,부산광역시,26470,연제구,관광지,기타관광,기타관광,8
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,d51834ea51bc9e66e99db9df97a456c6,동삼해수천,26,부산광역시,26200,영도구,관광지,기타관광,기타관광,9
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,ccf40214e7861046a572df429ee6e389,국제시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,10
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,1891d6f87944f179de9c584068b52e20,대저생태공원,26,부산광역시,26440,강서구,관광지,문화관광,도시공원,11
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,3c084e342c5c7955c27bd07463731102,국립해양박물관,26,부산광역시,26200,영도구,관광지,문화관광,전시시설,12
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,7a862753a87bf1eefe533ad7aa54c591,태백관/[중식],26,부산광역시,26260,동래구,음식,음식,외국식,13
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,4f8c6518acd1e6ff053e589e0ac90fa7,송도해수욕장,26,부산광역시,26140,서구,관광지,자연관광,자연경관(하천/해양),14
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,b9dab70a4eac8268531bbd26c0ac30aa,감천문화마을,26,부산광역시,26380,사하구,관광지,기타관광,기타관광,15
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,072c09c6f199ff3d1bdae57c1c64e1b8,진우린해장,26,부산광역시,26350,해운대구,음식,음식,한식,16
202504,26,부산광역시,26140,서구,5938262c1a40bb1e424180bc8a3d0d55,닥밭골벽화마을,5e3a095b55156dd339fc7f740a55193e,브라운도트호텔/기장일광점,26,부산광역시,26710,기장군,숙박,숙박,호텔,17
